movie_id,original_title,name,budget,revenue,release_year,return,ganancia
15840,Drabet,per fly,0.0,0.0,2005,0.0,0.0
15830,Bænken,per fly,0.0,0.0,2000,0.0,0.0
25647,숨,kim ki-duk,0.0,0.0,2007,0.0,0.0
14898,Kærlighed På Film,ole bornedal,0.0,0.0,2007,0.0,0.0
12416,Vikaren,ole bornedal,0.0,0.0,2007,0.0,0.0
572,Naboer,pal sletaune,2400000.0,0.0,2005,0.0,-2400000.0
36226,Chinesisches Roulette,rainer werner fassbinder,0.0,0.0,1976,0.0,0.0
60531,La question humaine,nicolas klotz,0.0,0.0,2007,0.0,0.0
13021,Flakes,michael lehmann,0.0,0.0,2007,0.0,0.0
16007,デスノート,shusuke kaneko,20000000.0,27793200.0,2006,1.38966,7793200.0
158800,A Majority of One,mervyn leroy,0.0,0.0,1961,0.0,0.0
18035,Moving McAllister,andrew black,0.0,0.0,2007,0.0,0.0
43253,The Tall T,budd boetticher,0.0,0.0,1957,0.0,0.0
14820,Music Within,steven sawalich,0.0,153205.0,2007,0.0,153205.0
6687,Transsiberian,brad anderson,15000000.0,5926410.0,2008,0.395094,-9073590.0
11802,Space Chimps,kirk de micco,37000000.0,63800345.0,2008,1.724333648648649,26800345.0
2002,Une vieille maîtresse,catherine breillat,6500000.0,0.0,2007,0.0,-6500000.0
78527,Jimmy Carter Man from Plains,jonathan demme,0.0,108282.0,2007,0.0,108282.0
12914,Stargate: Continuum,martin wood,7000000.0,0.0,2008,0.0,-7000000.0
13183,Watchmen,zack snyder,130000000.0,185258983.0,2009,1.4250691,55258983.0
116333,Bravo Two Zero,tom clegg,0.0,0.0,1999,0.0,0.0
13255,Conspiracy,adam marcus,0.0,0.0,2008,0.0,0.0
14154,War Games: The Dead Code,stuart gillard,0.0,0.0,2008,0.0,0.0
32666,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,ari sandel,0.0,0.0,2006,0.0,0.0
80523,Steal a Pencil for Me,michele ohayon,0.0,0.0,2007,0.0,0.0
12247,Shotgun Stories,jeff nichols,0.0,0.0,2007,0.0,0.0
22100,Watching the Detectives,paul soter,2000000.0,0.0,2007,0.0,-2000000.0
19244,Mr. Untouchable,marc levin,0.0,0.0,2007,0.0,0.0
32008,Blast of Silence,allen baron,0.0,0.0,1961,0.0,0.0
13012,Felon,ric roman waugh,2900000.0,0.0,2008,0.0,-2900000.0
12133,Step Brothers,adam mckay,65000000.0,128107642.0,2008,1.9708868,63107642.0
12568,Brideshead Revisited,julian jarrold,20000000.0,13204291.0,2008,0.66021455,-6795709.0
8836,The X Files: I Want to Believe,chris carter,30000000.0,68369434.0,2008,2.278981133333333,38369434.0
13259,American Teen,nanette burstein,5000000.0,0.0,2008,0.0,-5000000.0
14048,Man on Wire,james marsh,0.0,2957978.0,2008,0.0,2957978.0
12270,CSNY/Déjà Vu,neil young,0.0,0.0,2008,0.0,0.0
12270,CSNY/Déjà Vu,benjamin johnson,0.0,0.0,2008,0.0,0.0
18846,The Little Drummer Boy,jules bass,0.0,0.0,1968,0.0,0.0
18846,The Little Drummer Boy,"arthur rankin, jr.",0.0,0.0,1968,0.0,0.0
10898,The Little Mermaid II: Return to the Sea,jim kammerud,0.0,0.0,2000,0.0,0.0
13541,The Colour of Magic,vadim jean,0.0,0.0,2008,0.0,0.0
11910,Hogfather,vadim jean,9364800.0,0.0,2006,0.0,-9364800.0
17245,Mulberry Street,jim mickle,0.0,0.0,2006,0.0,0.0
30112,苹果,li yu,0.0,0.0,2007,0.0,0.0
12192,Pathology,marc scholermann,8000000.0,0.0,2008,0.0,-8000000.0
70846,ラブ&ポップ,hideaki anno,0.0,0.0,1998,0.0,0.0
16725,The Tracey Fragments,bruce mcdonald,700000.0,31576.0,2007,0.0451085714285714,-668424.0
117129,家族ゲーム,yoshimitsu morita,0.0,0.0,1983,0.0,0.0
15865,La zona,rodrigo pla,0.0,0.0,2007,0.0,0.0
4140,Blindsight,lucy walker,0.0,0.0,2006,0.0,0.0
14061,The Edge of Love,john maybury,0.0,0.0,2008,0.0,0.0
85685,The Godless Girl,cecil b. demille,0.0,0.0,1929,0.0,0.0
43680,Собачье сердце,vladimir bortko,0.0,0.0,1988,0.0,0.0
16700,Bonneville,christopher n. rowley,0.0,0.0,2006,0.0,0.0
167928,Valkoinen Kaupunki,aku louhimies,0.0,0.0,2006,0.0,0.0
1735,The Mummy: Tomb of the Dragon Emperor,rob cohen,145000000.0,401128639.0,2008,2.766404406896552,256128639.0
10187,Swing Vote,joshua michael stern,21000000.0,17600000.0,2008,0.8380952380952381,-3400000.0
10185,The Midnight Meat Train,ryuhei kitamura,15000000.0,3533227.0,2008,0.2355484666666666,-11466773.0
10183,Frozen River,courtney hunt,0.0,0.0,2008,0.0,0.0
31082,Sixty Six,paul weiland,0.0,0.0,2006,0.0,0.0
13996,Bottle Shock,randall miller,5000000.0,4040588.0,2008,0.8081176,-959412.0
5038,Vicky Cristina Barcelona,woody allen,15000000.0,96408652.0,2008,6.427243466666667,81408652.0
13851,Batman: Gotham Knight,yasuhiro aoki,3500000.0,0.0,2008,0.0,-3500000.0
13851,Batman: Gotham Knight,hiroshi morioka,3500000.0,0.0,2008,0.0,-3500000.0
13851,Batman: Gotham Knight,jong-sik nam,3500000.0,0.0,2008,0.0,-3500000.0
13851,Batman: Gotham Knight,toshiyuki kubooka,3500000.0,0.0,2008,0.0,-3500000.0
13851,Batman: Gotham Knight,futoshi higashide,3500000.0,0.0,2008,0.0,-3500000.0
13851,Batman: Gotham Knight,shoujirou nishimi,3500000.0,0.0,2008,0.0,-3500000.0
19877,北斗の拳 : 世紀末救世主伝説,toyoo ashida,0.0,18000000.0,1986,0.0,18000000.0
46871,Eve and the Fire Horse,julia kwan,1500000.0,0.0,2005,0.0,-1500000.0
28273,小早川家の秋,yasujiro ozu,0.0,0.0,1961,0.0,0.0
15859,내 머리 속의 지우개,john h. lee,4200000.0,0.0,2004,0.0,-4200000.0
31922,Year of the Gun,john frankenheimer,1182273.0,0.0,1991,0.0,-1182273.0
14654,Dans Paris,christophe honore,0.0,0.0,2006,0.0,0.0
13251,The Walker,paul schrader,10000000.0,0.0,2007,0.0,-10000000.0
1661,Absolute Giganten,sebastian schipper,0.0,0.0,1999,0.0,0.0
41245,박하사탕,lee chang-dong,0.0,0.0,1999,0.0,0.0
10189,Pineapple Express,david gordon green,27000000.0,101624843.0,2008,3.763883074074074,74624843.0
12289,Chi bi,john woo,80341000.0,127814609.0,2008,1.590901395302523,47473609.0
45579,The World's Greatest Lover,gene wilder,0.0,0.0,1977,0.0,0.0
15069,WΔZ,tom shankland,0.0,0.0,2007,0.0,0.0
2012,Stellet Licht,carlos reygadas,0.0,0.0,2007,0.0,0.0
18056,The Take,brad furman,0.0,0.0,2007,0.0,0.0
18803,Expired,cecilia miniucchi,0.0,0.0,2007,0.0,0.0
10188,The Sisterhood of the Traveling Pants 2,sanaa hamri,27000000.0,44352417.0,2008,1.6426821111111112,17352417.0
13300,Hell Ride,larry bishop,0.0,194287.0,2008,0.0,194287.0
11671,Elegy,isabel coixet,13000000.0,14894347.0,2008,1.145719,1894347.0
63474,The Good Humor Man,tenney fairchild,1000000.0,0.0,2008,0.0,-1000000.0
15570,Bomb It,jon reiss,0.0,0.0,2007,0.0,0.0
155796,Still Life,gabylu lara,0.0,0.0,2007,0.0,0.0
15208,Bathory,juraj jakubisko,0.0,0.0,2008,0.0,0.0
15662,Quid Pro Quo,carlos brooks,0.0,0.0,2008,0.0,0.0
22029,Black Caesar,larry cohen,0.0,0.0,1973,0.0,0.0
13649,High School Musical 2,kenny ortega,0.0,7000000.0,2007,0.0,7000000.0
7446,Tropic Thunder,ben stiller,92000000.0,188072649.0,2008,2.0442679239130435,96072649.0
14878,The Objective,daniel myrick,0.0,0.0,2008,0.0,0.0
12180,Star Wars: The Clone Wars,dave filoni,8500000.0,68282844.0,2008,8.033275764705882,59782844.0
13107,Henry Poole Is Here,mark pellington,0.0,1829917.0,2008,0.0,1829917.0
29568,Dans la ville de Sylvia,jose luis guerin,0.0,0.0,2007,0.0,0.0
13256,Mutant Chronicles,simon hunter,8000000.0,2033165.0,2008,0.254145625,-5966835.0
13436,13 เกมสยอง,chookiat sakveerakul,0.0,0.0,2006,0.0,0.0
8885,Vals Im Bashir,ari folman,2000000.0,11125849.0,2008,5.5629245,9125849.0
13310,Låt den rätte komma in,tomas alfredson,4000000.0,10785801.0,2008,2.69645025,6785801.0
12621,Hamlet 2,andrew fleming,0.0,0.0,2008,0.0,0.0
10483,Death Race,paul w.s. anderson,45000000.0,73762516.0,2008,1.6391670222222223,28762516.0
12620,The House Bunny,fred wolf,25000000.0,70442940.0,2008,2.8177176,45442940.0
13579,The Longshots,fred durst,0.0,0.0,2008,0.0,0.0
10186,The Rocker,peter cattaneo,15000000.0,8762890.0,2008,0.5841926666666667,-6237110.0
15320,I.O.U.S.A.,patrick creadon,0.0,0.0,2008,0.0,0.0
13515,Mirrors,alexandre aja,35000000.0,72436439.0,2008,2.069612542857143,37436439.0
5592,La Fille coupée en deux,claude chabrol,0.0,0.0,2007,0.0,0.0
13956,Fly Me to the Moon,ben stassen,25000000.0,0.0,2008,0.0,-25000000.0
60230,Trumbo,peter askin,0.0,0.0,2007,0.0,0.0
43389,Luci del varietà,federico fellini,0.0,0.0,1950,0.0,0.0
43389,Luci del varietà,alberto lattuada,0.0,0.0,1950,0.0,0.0
31018,Path to War,john frankenheimer,0.0,0.0,2002,0.0,0.0
13637,Sukiyaki Western Django,takashi miike,3800000.0,2725258.0,2007,0.7171731578947368,-1074742.0
18116,American Zombie,grace lee,0.0,0.0,2007,0.0,0.0
15661,Noise,henry bean,0.0,0.0,2008,0.0,0.0
13564,Return to House on Haunted Hill,victor garcia,0.0,0.0,2007,0.0,0.0
14566,Feed,brett leonard,0.0,0.0,2005,0.0,0.0
14298,Somers Town,shane meadows,0.0,0.0,2008,0.0,0.0
4944,Burn After Reading,joel coen,37000000.0,163720069.0,2008,4.42486672972973,126720069.0
4944,Burn After Reading,ethan coen,37000000.0,163720069.0,2008,4.42486672972973,126720069.0
13805,Disaster Movie,jason friedberg,25000000.0,14109284.0,2008,0.56437136,-10890716.0
13805,Disaster Movie,aaron seltzer,25000000.0,14109284.0,2008,0.56437136,-10890716.0
9381,Babylon A.D.,mathieu kassovitz,70000000.0,72108608.0,2008,1.0301229714285711,2108608.0
13291,Traitor,jeffrey nachmanoff,22000000.0,23530831.0,2008,1.0695832272727273,1530831.0
13991,College,deb hagan,7000000.0,6230276.0,2008,0.8900394285714286,-769724.0
22319,Trouble the Water,tia lessin,0.0,0.0,2008,0.0,0.0
22319,Trouble the Water,carl deal,0.0,0.0,2008,0.0,0.0
13972,The Women,diane english,16000000.0,50007546.0,2008,3.125471625,34007546.0
16182,The Woman in Black,herbert wise,0.0,0.0,1989,0.0,0.0
14771,The Onion Movie,tom kuntz,0.0,0.0,2008,0.0,0.0
14771,The Onion Movie,mike maguire,0.0,0.0,2008,0.0,0.0
43040,Sergeant Rutledge,john ford,0.0,0.0,1960,0.0,0.0
15206,La terza madre,dario argento,3500000.0,54947.0,2007,0.0156991428571428,-3445053.0
8285,The Spirit,frank miller,60000000.0,39031337.0,2008,0.6505222833333333,-20968663.0
118309,John Adams,tom hooper,0.0,0.0,2008,0.0,0.0
18539,Tobacco Road,john ford,0.0,0.0,1941,0.0,0.0
21335,Oh! What a Lovely War,richard attenborough,0.0,0.0,1969,0.0,0.0
12165,The Burning Plain,guillermo arriaga,20000000.0,0.0,2008,0.0,-20000000.0
85574,The Seventh Cross,fred zinnemann,0.0,0.0,1944,0.0,0.0
13184,Bangkok Dangerous,danny pang,45000000.0,42487390.0,2008,0.9441642222222222,-2512610.0
13184,Bangkok Dangerous,oxide pang chun,45000000.0,42487390.0,2008,0.9441642222222222,-2512610.0
12818,Everybody Wants to Be Italian,jason todd ipson,1100000.0,0.0,2007,0.0,-1100000.0
27521,The Boys in Company C,sidney j. furie,0.0,0.0,1978,0.0,0.0
13726,Un secret,claude miller,0.0,0.0,2007,0.0,0.0
102305,August Evening,chris eska,0.0,0.0,2007,0.0,0.0
35854,导火线,wilson yip,8000000.0,0.0,2007,0.0,-8000000.0
14075,The Fifth Commandment,jesse v. johnson,0.0,0.0,2008,0.0,0.0
22554,Kummeli Alivuokralainen,matti gronberg,1300000.0,0.0,2008,0.0,-1300000.0
18596,The Jammed,dee mclachlan,0.0,0.0,2007,0.0,0.0
26431,The Half Life of Timofey Berezin,scott z. burns,0.0,0.0,2006,0.0,0.0
38019,向日葵,zhang yang,0.0,0.0,2005,0.0,0.0
43177,Son of Lassie,s. sylvan simon,0.0,0.0,1945,0.0,0.0
39368,Flu Bird Horror,leigh scott,0.0,0.0,2008,0.0,0.0
3865,Azuloscurocasinegro,daniel sanchez arevalo,0.0,0.0,2006,0.0,0.0
13484,The Foot Fist Way,jody hill,79000.0,245000.0,2006,3.1012658227848102,166000.0
14458,Altered,eduardo sanchez,8000000.0,0.0,2006,0.0,-8000000.0
25795,Ladrones,jaime marques,0.0,0.0,2007,0.0,0.0
13389,Righteous Kill,jon avnet,60000000.0,73174566.0,2008,1.2195761,13174566.0
13279,Lakeview Terrace,neil labute,20000000.0,27640028.0,2008,1.3820014,7640028.0
38140,Ladrón que roba a ladrón,joe menendez,4002313.0,6.0,2007,1.4991331262697343e-06,-4002307.0
3,Varjoja paratiisissa,aki kaurismaki,0.0,0.0,1986,0.0,0.0
12797,Ghost Town,david koepp,0.0,0.0,2008,0.0,0.0
8908,Maradona by Kusturica,emir kusturica,0.0,0.0,2008,0.0,0.0
15822,Anklaget,jacob thuesen,0.0,0.0,2005,0.0,0.0
4998,Import/Export,ulrich seidl,0.0,0.0,2007,0.0,0.0
16456,The Crow IV: Wicked Prayer,lance mungia,0.0,0.0,2005,0.0,0.0
3041,En la cama,matias bize,0.0,0.0,2005,0.0,0.0
71139,Jam,craig e. serling,0.0,0.0,2007,0.0,0.0
41264,Africa Addio,gualtiero jacopetti,0.0,0.0,1966,0.0,0.0
24777,Private Parts,paul bartel,0.0,0.0,1972,0.0,0.0
20802,Freebie and the Bean,richard rush,0.0,0.0,1974,0.0,0.0
47721,Gycklarnas afton,ingmar bergman,0.0,0.0,1953,0.0,0.0
14232,Humboldt County,darren grodsky,0.0,0.0,2008,0.0,0.0
14232,Humboldt County,danny jacobs,0.0,0.0,2008,0.0,0.0
14098,100 Feet,eric red,10000000.0,0.0,2008,0.0,-10000000.0
14643,Boot Camp,christian duguay,14000000.0,0.0,2008,0.0,-14000000.0
30944,On the Beach,russell mulcahy,0.0,0.0,2000,0.0,0.0
50759,秋刀魚の味,yasujiro ozu,0.0,0.0,1962,0.0,0.0
38226,Moonbase,paolo mazzucato,0.0,0.0,1997,0.0,0.0
12690,Appaloosa,ed harris,20000000.0,20211394.0,2008,1.0105697,211394.0
12412,Miracle at St. Anna,spike lee,45000000.0,9323833.0,2008,0.2071962888888888,-35676167.0
37050,Os Normais - O Filme,jose alvarenga jr.,0.0,0.0,2003,0.0,0.0
38311,Каток и скрипка,andrei tarkovsky,0.0,0.0,1961,0.0,0.0
37776,Dead Fury,frank sudol,0.0,0.0,2008,0.0,0.0
54669,Käsky,aku louhimies,0.0,0.0,2008,0.0,0.0
73169,Zuzu Angel,sergio rezende,0.0,0.0,2006,0.0,0.0
1984,1984,michael anderson,0.0,0.0,1956,0.0,0.0
38361,"Svoy Sredi Chuzhikh, Chuzhoy Sredi Svoikh",nikita mikhalkov,0.0,0.0,1974,0.0,0.0
73920,Письма мёртвого человека,konstantin lopushanskiy,0.0,0.0,1986,0.0,0.0
13027,Eagle Eye,d.j. caruso,80000000.0,178066569.0,2008,2.2258321125,98066569.0
13092,How to Lose Friends & Alienate People,robert b. weide,27000000.0,17286299.0,2008,0.6402332962962963,-9713701.0
25126,Six Shooter,martin mcdonagh,200000.0,0.0,2004,0.0,-200000.0
14326,Nights in Rodanthe,george c. wolfe,0.0,84375061.0,2008,0.0,84375061.0
50011,Look Back in Anger,tony richardson,0.0,0.0,1959,0.0,0.0
12182,Nick and Norah's Infinite Playlist,peter sollett,9000000.0,32973937.0,2008,3.6637707777777777,23973937.0
14928,Ha-Sodot,avi nesher,0.0,0.0,2007,0.0,0.0
38616,Marjoe,howard smith,0.0,0.0,1972,0.0,0.0
38616,Marjoe,sarah kernochan,0.0,0.0,1972,0.0,0.0
9539,Martyrs,pascal laugier,6500000.0,0.0,2008,0.0,-6500000.0
81296,Supa no onna,juzo itami,0.0,0.0,1996,0.0,0.0
46492,Yama no oto,mikio naruse,0.0,0.0,1954,0.0,0.0
131805,"Sexo, Amor e Traição",jorge fernando,0.0,0.0,2004,0.0,0.0
13200,Red,lucky mckee,2500000.0,0.0,2008,0.0,-2500000.0
13200,Red,trygve allister diesen,2500000.0,0.0,2008,0.0,-2500000.0
38601,Part of the Weekend Never Dies,saam farahmand,0.0,0.0,2008,0.0,0.0
822,জলসাঘর,satyajit ray,0.0,0.0,1958,0.0,0.0
8882,Gomorra,matteo garrone,0.0,0.0,2008,0.0,0.0
42095,お葬式,juzo itami,0.0,0.0,1984,0.0,0.0
13401,The Accidental Husband,griffin dunne,0.0,22707064.0,2008,0.0,22707064.0
20015,KM 31: Kilometro 31,rigoberto castaneda,0.0,0.0,2006,0.0,0.0
12783,The Duchess,saul dibb,0.0,0.0,2008,0.0,0.0
12683,Alone in the Dark 2,michael roesch,4600000.0,0.0,2008,0.0,-4600000.0
12683,Alone in the Dark 2,peter scheerer,4600000.0,0.0,2008,0.0,-4600000.0
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",peter greenaway,10000000.0,25800.0,2003,0.00258,-9974200.0
15981,デッド　リーブス,hiroyuki imaishi,0.0,0.0,2004,0.0,0.0
41666,The Wrong Man,jim mcbride,0.0,0.0,1993,0.0,0.0
14976,Rachel Getting Married,jonathan demme,0.0,0.0,2008,0.0,0.0
12113,Body of Lies,ridley scott,70000000.0,113280098.0,2008,1.6182871142857145,43280098.0
13600,City of Ember,gil kenan,55000000.0,17869048.0,2008,0.3248917818181818,-37130952.0
10078,Magicians,andrew o'connor,0.0,1752038.0,2007,0.0,1752038.0
30266,"20,000 Leagues Under the Sea",stuart paton,200000.0,8000000.0,1916,40.0,7800000.0
11874,I quattro dell'Ave Maria,giuseppe colizzi,0.0,0.0,1968,0.0,0.0
19566,Autism: The Musical,tricia regan,0.0,0.0,2007,0.0,0.0
13051,Max Payne,john moore,35000000.0,85416905.0,2008,2.440483,50416905.0
39816,The Pool,chris smith,0.0,0.0,2008,0.0,0.0
10358,Zack and Miri Make a Porno,kevin smith,24000000.0,42105111.0,2008,1.754379625,18105111.0
10523,W.,oliver stone,25100000.0,29506464.0,2008,1.175556334661355,4406464.0
13596,My Best Friend's Girl,howard deutch,20000000.0,36620508.0,2008,1.8310254,16620508.0
56942,Family Life,ken loach,0.0,0.0,1971,0.0,0.0
71206,"Indio Black, sai che ti dico: Sei un gran figlio di…",gianfranco parolini,0.0,0.0,1970,0.0,0.0
4960,"Synecdoche, New York",charlie kaufman,21000000.0,0.0,2008,0.0,-21000000.0
120481,Come to the Stable,henry koster,0.0,0.0,1949,0.0,0.0
32620,The Drowning Pool,stuart rosenberg,0.0,0.0,1975,0.0,0.0
12837,The Secret Life of Bees,gina prince-bythewood,11000000.0,38105395.0,2008,3.464126818181818,27105395.0
14914,Flash of Genius,marc abraham,0.0,0.0,2008,0.0,0.0
13948,An American Carol,david zucker,20000000.0,7000000.0,2008,0.35,-13000000.0
25142,Изгнание,andrey zvyagintsev,0.0,0.0,2007,0.0,0.0
7735,Die Welle,dennis gansel,7500000.0,19000000.0,2008,2.533333333333333,11500000.0
14791,Les Deux mondes,daniel cohen,0.0,0.0,2007,0.0,0.0
76406,Tokyo-Ga,wim wenders,0.0,0.0,1985,0.0,0.0
101929,黒い河,masaki kobayashi,0.0,0.0,1957,0.0,0.0
2397,Fallout,rodney mcdonald,0.0,0.0,1998,0.0,0.0
12689,"Angus, Thongs and Perfect Snogging",gurinder chadha,1.0,0.0,2008,0.0,-1.0
15935,Bad Eggs,tony martin,0.0,0.0,2003,0.0,0.0
15450,The Family That Preys,tyler perry,0.0,0.0,2008,0.0,0.0
25741,Niko: Lentäjän poika,michael henger,6100000.0,0.0,2008,0.0,-6100000.0
25741,Niko: Lentäjän poika,kari juusonen,6100000.0,0.0,2008,0.0,-6100000.0
13812,Quarantine,john erick dowdle,12000000.0,40855419.0,2008,3.40461825,28855419.0
108634,台風クラブ,shinji somai,0.0,0.0,1985,0.0,0.0
27361,Black Moon,louis malle,0.0,0.0,1975,0.0,0.0
225614,Musuko,yoji yamada,0.0,0.0,1991,0.0,0.0
13489,Lost Boys: The Tribe,p.j. pesce,0.0,0.0,2008,0.0,0.0
13150,Pride and Glory,gavin o'connor,30000000.0,31148328.0,2008,1.0382776,1148328.0
13414,Fifty Pills,theo avgerinos,0.0,0.0,2006,0.0,0.0
14325,The Express,gary fleder,40000000.0,9793496.0,2008,0.2448374,-30206504.0
41474,子連れ狼 死に風に向う乳母車,kenji misumi,0.0,0.0,1972,0.0,0.0
41477,子連れ狼 親の心子の心,buichi saito,0.0,0.0,1972,0.0,0.0
16068,Babylon 5: The Legend of the Rangers - To Live and Die in Starlight,michael vejar,0.0,0.0,2002,0.0,0.0
15289,Babylon 5: The Lost Tales - Voices in the Dark,j. michael straczynski,0.0,0.0,2007,0.0,0.0
15289,Babylon 5: The Lost Tales - Voices in the Dark,sara barnes,0.0,0.0,2007,0.0,0.0
56295,รักแห่งสยาม,chukiat sakveerakul,0.0,0.0,2007,0.0,0.0
13809,RockNRolla,guy ritchie,18000000.0,25739015.0,2008,1.4299452777777777,7739015.0
34100,Zen Noir,marc rosenbush,0.0,0.0,2004,0.0,0.0
11887,High School Musical 3: Senior Year,kenny ortega,0.0,0.0,2008,0.0,0.0
41073,The Wicked Lady,leslie arliss,0.0,0.0,1945,0.0,0.0
83683,I Can Get it For You Wholesale,michael gordon,0.0,0.0,1951,0.0,0.0
59403,The Adventures of Huckleberry Finn,richard thorpe,0.0,0.0,1939,0.0,0.0
69299,Resitance,todd komarnicki,0.0,0.0,2003,0.0,0.0
13253,Futurama: Bender's Game,dwayne carey-hill,0.0,0.0,2008,0.0,0.0
114796,Tin Man,nick willing,0.0,0.0,2007,0.0,0.0
30977,The Adventures of Tom Sawyer,norman taurog,0.0,0.0,1938,0.0,0.0
10527,Madagascar: Escape 2 Africa,eric darnell,150000000.0,603900354.0,2008,4.02600236,453900354.0
10527,Madagascar: Escape 2 Africa,tom mcgrath,150000000.0,603900354.0,2008,4.02600236,453900354.0
13506,Адмиралъ,andrey kravchuk,2000000.0,38135878.0,2008,19.067939,36135878.0
53772,The Affairs of Anatol,cecil b. demille,0.0,0.0,1921,0.0,0.0
8338,Blindness,fernando meirelles,25000000.0,19844979.0,2008,0.79379916,-5155021.0
3580,Changeling,clint eastwood,55000000.0,113020255.0,2008,2.054913727272728,58020255.0
36073,ギニーピッグ2 血肉の華,hideshi hino,0.0,0.0,1985,0.0,0.0
20766,The Road,john hillcoat,32000000.0,27635305.0,2009,0.86360328125,-4364695.0
12405,Slumdog Millionaire,danny boyle,15000000.0,377910544.0,2008,25.194036266666668,362910544.0
10764,Quantum of Solace,marc forster,200000000.0,586090727.0,2008,2.930453635,386090727.0
18548,Filth and Wisdom,madonna,0.0,0.0,2008,0.0,0.0
4701,A Tale of Two Cities,ralph thomas,0.0,0.0,1958,0.0,0.0
15373,Role Models,david wain,28000000.0,92380927.0,2008,3.299318821428572,64380927.0
120828,The Great K&A Train Robbery,lewis seiler,0.0,0.0,1926,0.0,0.0
173634,Rockin' In The Rockies,vernon keays,0.0,0.0,1945,0.0,0.0
8938,도쿄!,michel gondry,0.0,0.0,2008,0.0,0.0
8938,도쿄!,bong joon-ho,0.0,0.0,2008,0.0,0.0
8938,도쿄!,leos carax,0.0,0.0,2008,0.0,0.0
16061,東京残酷警察,yoshihiro nishimura,0.0,0.0,2008,0.0,0.0
73059,Kozara,veljko bulajic,0.0,0.0,1962,0.0,0.0
16166,Sauna,antti-jussi annila,0.0,0.0,2010,0.0,0.0
2588,Caótica Ana,julio medem,6500000.0,0.0,2007,0.0,-6500000.0
13672,JCVD,mabrouk el mechri,6000000.0,276891.0,2008,0.0461485,-5723109.0
47184,めし,mikio naruse,0.0,0.0,1951,0.0,0.0
158959,Feiern,maja classen,0.0,0.0,2006,0.0,0.0
44283,Happily Ever After,john howley,0.0,0.0,1990,0.0,0.0
42884,Cinderella,robert iscove,0.0,0.0,1997,0.0,0.0
215471,Gold Raiders,edward bernds,0.0,0.0,1951,0.0,0.0
13516,Slacker Uprising,michael moore,0.0,0.0,2007,0.0,0.0
14943,クローズZERO,takashi miike,0.0,0.0,2007,0.0,0.0
19147,O Homem Que Desafiou o Diabo,moacyr goes,0.0,0.0,2007,0.0,0.0
96395,The Winning of Barbara Worth,henry king,0.0,0.0,1926,0.0,0.0
52561,The Whole Town's Talking,john ford,0.0,0.0,1935,0.0,0.0
42664,The War Lord,franklin j. schaffner,0.0,0.0,1965,0.0,0.0
4627,Krabat,marco kreuzpaintner,8000000.0,0.0,2008,0.0,-8000000.0
43052,Säg att du älskar mig,daniel fridell,0.0,0.0,2006,0.0,0.0
21501,Joulutarina,juha wuolijoki,0.0,0.0,2007,0.0,0.0
16882,GP506,su-chang kong,0.0,0.0,2008,0.0,0.0
127257,Todas las azafatas van al cielo,daniel burman,0.0,0.0,2002,0.0,0.0
49355,御用金,hideo gosha,0.0,0.0,1969,0.0,0.0
13655,Camp Rock,matthew diamond,0.0,0.0,2008,0.0,0.0
13905,Farscape: The Peacekeeper Wars,brian henson,0.0,0.0,2004,0.0,0.0
11917,Saw V,david hackl,10800000.0,113857533.0,2008,10.542364166666667,103057533.0
8892,Un Conte de Noël,arnaud desplechin,0.0,7356393.0,2008,0.0,7356393.0
12525,Critters 4,rupert harvey,0.0,0.0,1992,0.0,0.0
82519,Restaurant,eric bross,0.0,0.0,1998,0.0,0.0
13523,Sex Drive,sean anders,19000000.0,18755936.0,2008,0.9871545263157896,-244064.0
14655,Soul Men,malcolm d. lee,0.0,0.0,2008,0.0,0.0
15749,While She Was Out,susan montford,6000000.0,391410.0,2008,0.065235,-5608590.0
22358,Остров,pavel lungin,0.0,0.0,2006,0.0,0.0
14405,Beverly Hills Chihuahua,raja gosnell,20000000.0,149281606.0,2008,7.4640803,129281606.0
43985,Nîvê Heyvê,bahman ghobadi,0.0,0.0,2006,0.0,0.0
20065,Purple Violets,edward burns,4000000.0,0.0,2007,0.0,-4000000.0
14089,Christmas on Mars,wayne coyne,0.0,0.0,2008,0.0,0.0
14089,Christmas on Mars,bradley beesley,0.0,0.0,2008,0.0,0.0
14089,Christmas on Mars,george salisbury,0.0,0.0,2008,0.0,0.0
208385,The Blue Hour,eric nazarian,0.0,0.0,2007,0.0,0.0
84050,Fanny,joshua logan,0.0,0.0,1961,0.0,0.0
9999,Der freie Wille,matthias glasner,0.0,0.0,2006,0.0,0.0
17099,御用牙,kenji misumi,0.0,0.0,1972,0.0,0.0
58570,再见阿郎,johnnie to,0.0,0.0,1999,0.0,0.0
29452,他人の顔,hiroshi teshigahara,0.0,0.0,1966,0.0,0.0
125749,The Gaucho,f. richard jones,0.0,0.0,1927,0.0,0.0
111759,Don Q Son of Zorro,donald crisp,0.0,0.0,1925,0.0,0.0
8905,Üç maymun,nuri bilge ceylan,0.0,0.0,2008,0.0,0.0
3520,Casanova '70,mario monicelli,0.0,0.0,1965,0.0,0.0
43372,Bellissima,luchino visconti,0.0,0.0,1951,0.0,0.0
88435,刺青一代,seijun suzuki,0.0,0.0,1965,0.0,0.0
